Funkcja f(x)=cbrt(x) dla x?[0,8]
n=550;12.450909090909091
n=550;12.101818181818182
n=550;12.101818181818182
n=550;11.752727272727272
n=550;12.538181818181819
n=550;11.52
n=550;11.781818181818181
n=550;11.607272727272727
n=550;12.276363636363635
n=550;11.86909090909091
n=550;11.86909090909091
n=550;11.607272727272727
n=550;11.781818181818181
n=550;12.18909090909091
n=600;12.293333333333333
n=600;11.653333333333334
n=600;11.653333333333334
n=600;12.133333333333333
n=600;12.186666666666667
n=600;11.813333333333333
n=600;11.733333333333333
n=600;12.32
n=600;12.026666666666667
n=600;12.16
n=600;12.266666666666667
n=600;12.48
n=600;12.266666666666667
n=600;12.32
n=600;11.973333333333333
n=600;12.026666666666667
n=600;12.053333333333333
n=600;11.44
n=600;11.92
n=600;12.32
n=600;11.786666666666667
n=600;11.893333333333333
n=600;12.0
n=600;11.92
n=600;12.213333333333333
n=600;11.68
n=600;11.653333333333334
n=600;11.546666666666667
n=600;11.68
n=600;11.786666666666667
n=600;12.506666666666666
n=600;12.026666666666667
n=600;11.973333333333333
n=600;12.666666666666666
n=600;12.08
n=600;11.893333333333333
n=600;12.0
n=600;12.293333333333333
n=600;12.16
n=600;12.506666666666666
n=600;12.186666666666667
n=600;12.106666666666667
n=600;12.266666666666667
n=600;11.946666666666667
n=600;11.706666666666667
n=600;11.813333333333333
n=600;12.106666666666667
n=600;11.893333333333333
n=600;12.053333333333333
n=600;12.053333333333333
n=650;12.184615384615384
n=650;11.692307692307692
n=650;12.455384615384615
n=650;12.258461538461539
n=650;12.036923076923078
n=650;11.766153846153847
n=650;11.544615384615385
n=650;12.086153846153847
n=650;11.692307692307692
n=650;12.20923076923077
n=650;12.086153846153847
n=650;11.52
n=650;12.16
n=650;11.815384615384616
n=650;11.938461538461539
n=650;11.84
n=650;11.88923076923077
n=650;12.11076923076923
n=650;12.356923076923078
n=650;11.396923076923077
n=650;11.618461538461538
n=650;11.987692307692308
n=650;11.544615384615385
n=650;11.224615384615385
n=650;12.16
n=650;11.47076923076923
n=650;11.618461538461538
n=650;11.692307692307692
n=650;11.593846153846155
n=650;12.012307692307692
n=650;11.987692307692308
n=650;12.356923076923078
n=650;11.84
n=650;11.938461538461539
n=650;11.544615384615385
n=650;12.332307692307692
n=650;11.618461538461538
n=650;12.16
n=650;11.618461538461538
n=650;12.184615384615384
n=650;12.086153846153847
n=650;11.79076923076923
n=650;11.864615384615385
n=650;12.012307692307692
n=650;12.036923076923078
n=650;12.332307692307692
n=650;11.741538461538461
n=650;12.086153846153847
n=650;11.913846153846153
n=650;12.086153846153847
n=700;11.817142857142857
n=700;11.451428571428572
n=700;12.09142857142857
n=700;11.977142857142857
n=700;12.205714285714286
n=700;12.251428571428571
n=700;11.68
n=700;11.702857142857143
n=700;12.09142857142857
n=700;12.342857142857143
n=700;12.457142857142857
n=700;11.748571428571429
n=700;11.90857142857143
n=700;11.885714285714286
n=700;12.022857142857143
n=700;11.84
n=700;12.0
n=700;11.588571428571429
n=700;11.68
n=700;11.771428571428572
n=700;12.06857142857143
n=700;11.817142857142857
n=700;11.794285714285714
n=700;11.817142857142857
n=700;12.502857142857144
n=700;12.182857142857143
n=700;12.114285714285714
n=700;12.16
n=700;11.885714285714286
n=700;12.434285714285714
n=700;12.045714285714286
n=700;12.0
n=700;12.114285714285714
n=700;12.09142857142857
n=700;11.862857142857143
n=700;12.228571428571428
n=700;12.228571428571428
n=700;12.251428571428571
n=700;12.228571428571428
n=700;12.09142857142857
n=700;11.68
n=700;11.90857142857143
n=700;12.16
n=700;11.977142857142857
n=700;11.794285714285714
n=700;12.205714285714286
n=700;11.36
n=700;12.388571428571428
n=700;12.09142857142857
n=700;11.954285714285714
n=750;11.904
n=750;11.861333333333333
n=750;11.541333333333334
n=750;11.541333333333334
n=750;12.373333333333333
n=750;11.648
n=750;11.797333333333333
n=750;12.202666666666667
n=750;12.266666666666667
n=750;12.202666666666667
n=750;12.074666666666667
n=750;12.416
n=750;12.224
n=750;12.010666666666667
n=750;11.626666666666667
n=750;11.626666666666667
n=750;12.117333333333333
n=750;12.096
n=750;11.584
n=750;12.266666666666667
n=750;12.245333333333333
n=750;11.776
n=750;11.776
n=750;12.117333333333333
n=750;12.138666666666667
n=750;11.648
n=750;11.882666666666667
n=750;11.904
n=750;11.541333333333334
n=750;12.074666666666667
n=750;11.861333333333333
n=750;11.861333333333333
n=750;11.712
n=750;12.138666666666667
n=750;12.245333333333333
n=750;12.096
n=750;11.477333333333334
n=750;11.968
n=750;12.074666666666667
n=750;11.754666666666667
n=750;12.245333333333333
n=750;11.861333333333333
n=750;12.16
n=750;11.712
n=750;12.074666666666667
n=750;12.181333333333333
n=750;11.712
n=750;11.754666666666667
n=750;11.925333333333333
n=750;12.074666666666667
n=800;11.96
n=800;12.2
n=800;12.24
n=800;12.18
n=800;11.86
n=800;12.36
n=800;11.86
n=800;12.52
n=800;11.92
n=800;11.78
n=800;11.72
n=800;12.08
n=800;12.34
n=800;12.08
n=800;12.34
n=800;11.98
n=800;11.96
n=800;12.04
n=800;11.9
n=800;11.72
n=800;11.88
n=800;12.04
n=800;12.18
n=800;12.34
n=800;11.86
n=800;11.9
n=800;12.16
n=800;12.5
n=800;11.86
n=800;11.62
n=800;12.0
n=800;11.66
n=800;12.2
n=800;11.62
n=800;11.98
n=800;12.04
n=800;11.84
n=800;12.16
n=800;12.0
n=800;11.94
n=800;11.9
n=800;12.06
n=800;11.98
n=800;12.12
n=800;12.06
n=800;11.96
n=800;12.18
n=800;11.76
n=800;11.76
n=800;12.1
n=850;12.310588235294118
n=850;12.028235294117646
n=850;12.178823529411765
n=850;11.538823529411765
n=850;11.745882352941177
n=850;12.310588235294118
n=850;12.122352941176471
n=850;12.461176470588235
n=850;12.065882352941177
n=850;11.689411764705882
n=850;11.858823529411765
n=850;12.40470588235294
n=850;12.009411764705883
n=850;12.367058823529412
n=850;11.727058823529411
n=850;11.971764705882354
n=850;12.16
n=850;11.745882352941177
n=850;11.708235294117648
n=850;12.065882352941177
n=850;11.821176470588235
n=850;11.91529411764706
n=850;12.103529411764706
n=850;11.858823529411765
n=850;11.708235294117648
n=850;11.576470588235294
n=850;11.952941176470588
n=850;11.858823529411765
n=850;12.254117647058823
n=850;12.48
n=850;12.009411764705883
n=850;12.592941176470589
n=850;11.727058823529411
n=850;11.934117647058823
n=850;11.802352941176471
n=850;12.178823529411765
n=850;11.952941176470588
n=850;12.348235294117647
n=850;11.990588235294117
n=850;12.028235294117646
n=850;12.141176470588235
n=850;11.689411764705882
n=850;12.16
n=850;12.16
n=850;11.614117647058823
n=850;11.84
n=850;11.689411764705882
n=850;12.047058823529412
n=850;11.576470588235294
n=850;11.877647058823529
n=900;11.697777777777778
n=900;11.911111111111111
n=900;11.555555555555555
n=900;11.662222222222223
n=900;12.373333333333333
n=900;12.088888888888889
n=900;12.017777777777777
n=900;12.693333333333333
n=900;11.875555555555556
n=900;11.875555555555556
n=900;11.911111111111111
n=900;12.088888888888889
n=900;11.982222222222223
n=900;11.822222222222223
n=900;11.893333333333333
n=900;11.964444444444444
n=900;12.071111111111112
n=900;12.142222222222221
n=900;12.444444444444445
n=900;11.928888888888888
n=900;11.982222222222223
n=900;12.32
n=900;11.413333333333334
n=900;12.088888888888889
n=900;11.857777777777779
n=900;11.946666666666667
n=900;11.448888888888888
n=900;12.391111111111112
n=900;11.928888888888888
n=900;12.053333333333333
n=900;12.284444444444444
n=900;11.626666666666667
n=900;11.946666666666667
n=900;12.017777777777777
n=900;11.591111111111111
n=900;12.124444444444444
n=900;11.608888888888888
n=900;12.088888888888889
n=900;11.626666666666667
n=900;12.515555555555556
n=900;11.822222222222223
n=900;11.964444444444444
n=900;12.16
n=900;11.857777777777779
n=900;12.088888888888889
n=900;11.662222222222223
n=900;12.284444444444444
n=900;12.231111111111112
n=900;12.124444444444444
n=900;11.768888888888888
n=950;12.193684210526316
n=950;11.92421052631579
n=950;11.84
n=950;12.058947368421052
n=950;11.856842105263159
n=950;12.16
n=950;12.227368421052631
n=950;12.412631578947368
n=950;11.974736842105264
n=950;11.890526315789474
n=950;12.277894736842105
n=950;12.07578947368421
n=950;12.277894736842105
n=950;11.67157894736842
n=950;12.042105263157895
n=950;11.806315789473684
n=950;11.890526315789474
n=950;11.84
n=950;11.974736842105264
n=950;12.24421052631579
n=950;12.227368421052631
n=950;11.92421052631579
n=950;11.974736842105264
n=950;12.210526315789474
n=950;12.16
n=950;12.227368421052631
n=950;12.07578947368421
n=950;11.823157894736843
n=950;11.957894736842105
n=950;12.294736842105262
n=950;11.402105263157894
n=950;12.261052631578947
n=950;12.126315789473685
n=950;11.99157894736842
n=950;11.873684210526315
n=950;12.07578947368421
n=950;11.974736842105264
n=950;11.469473684210527
n=950;12.193684210526316
n=950;12.446315789473685
n=950;12.092631578947369
n=950;12.042105263157895
n=950;12.025263157894736
n=950;12.126315789473685
n=950;12.16
n=950;12.39578947368421
n=950;11.941052631578948
n=950;12.109473684210526
n=950;12.025263157894736
n=950;12.261052631578947
n=1000;12.24
n=1000;11.92
n=1000;11.904
n=1000;11.984
n=1000;11.76
n=1000;12.288
n=1000;11.952
n=1000;12.176
n=1000;12.08
n=1000;11.84
n=1000;12.288
n=1000;11.888
n=1000;11.728
n=1000;11.904
n=1000;11.616
n=1000;11.808
n=1000;12.16
n=1000;11.36
n=1000;12.128
n=1000;12.176
n=1000;12.208
n=1000;11.888
n=1000;11.744
n=1000;12.032
n=1000;12.288
n=1000;11.712
n=1000;11.584
n=1000;12.32
n=1000;12.272
n=1000;12.464
n=1000;11.904
n=1000;12.08
n=1000;12.08
n=1000;12.176
n=1000;11.856
n=1000;11.872
n=1000;11.776
n=1000;12.032
n=1000;12.416
n=1000;11.808
n=1000;12.208
n=1000;11.84
n=1000;12.0
n=1000;12.064
n=1000;12.064
n=1000;11.904
n=1000;11.728
n=1000;12.256
n=1000;11.888
n=1000;12.016
n=1050;11.718095238095238
n=1050;11.794285714285714
n=1050;12.038095238095238
n=1050;12.342857142857143
n=1050;12.297142857142857
n=1050;11.48952380952381
n=1050;11.687619047619048
n=1050;11.748571428571429
n=1050;12.525714285714285
n=1050;11.733333333333333
n=1050;11.900952380952381
n=1050;11.916190476190476
n=1050;12.038095238095238
n=1050;12.342857142857143
n=1050;12.053333333333333
n=1050;12.114285714285714
n=1050;11.93142857142857
n=1050;11.870476190476191
n=1050;12.129523809523809
n=1050;11.748571428571429
n=1050;12.038095238095238
n=1050;11.733333333333333
n=1050;11.626666666666667
n=1050;12.327619047619047
n=1050;12.053333333333333
n=1050;11.824761904761905
n=1050;12.144761904761905
n=1050;11.718095238095238
n=1050;12.129523809523809
n=1050;12.144761904761905
n=1050;11.748571428571429
n=1050;11.916190476190476
n=1050;12.083809523809524
n=1050;12.038095238095238
n=1050;12.007619047619048
n=1050;12.007619047619048
n=1050;11.855238095238095
n=1050;12.06857142857143
n=1050;11.916190476190476
n=1050;11.641904761904762
n=1050;11.992380952380952
n=1050;11.977142857142857
n=1050;12.41904761904762
n=1050;12.205714285714286
n=1050;12.342857142857143
n=1050;12.342857142857143
n=1050;11.84
n=1050;12.266666666666667
n=1050;11.93142857142857
n=1050;12.099047619047619
n=1100;12.116363636363637
n=1100;12.014545454545454
n=1100;11.549090909090909
n=1100;12.32
n=1100;12.014545454545454
n=1100;12.174545454545454
n=1100;12.101818181818182
n=1100;11.912727272727272
n=1100;12.058181818181819
n=1100;11.723636363636365
n=1100;11.752727272727272
n=1100;11.854545454545455
n=1100;12.18909090909091
n=1100;11.97090909090909
n=1100;11.912727272727272
n=1100;11.694545454545455
n=1100;12.101818181818182
n=1100;12.087272727272728
n=1100;11.854545454545455
n=1100;11.694545454545455
n=1100;12.174545454545454
n=1100;12.378181818181819
n=1100;12.058181818181819
n=1100;11.709090909090909
n=1100;11.709090909090909
n=1100;11.84
n=1100;12.261818181818182
n=1100;12.0
n=1100;11.81090909090909
n=1100;12.261818181818182
n=1100;11.796363636363637
n=1100;11.723636363636365
n=1100;11.796363636363637
n=1100;12.218181818181819
n=1100;11.68
n=1100;11.898181818181818
n=1100;12.014545454545454
n=1100;11.941818181818181
n=1100;11.927272727272728
n=1100;11.912727272727272
n=1100;11.86909090909091
n=1100;11.781818181818181
n=1100;11.723636363636365
n=1100;12.232727272727272
n=1100;11.781818181818181
n=1100;12.101818181818182
n=1100;12.072727272727272
n=1100;12.072727272727272
n=1100;12.02909090909091
n=1100;11.752727272727272
n=1150;11.881739130434783
n=1150;12.410434782608696
n=1150;12.090434782608696
n=1150;12.104347826086956
n=1150;12.00695652173913
n=1150;11.742608695652175
n=1150;12.090434782608696
n=1150;12.424347826086956
n=1150;12.410434782608696
n=1150;12.146086956521739
n=1150;11.99304347826087
n=1150;12.00695652173913
n=1150;12.034782608695652
n=1150;12.076521739130435
n=1150;12.16
n=1150;12.257391304347825
n=1150;11.97913043478261
n=1150;12.076521739130435
n=1150;12.215652173913044
n=1150;11.770434782608696
n=1150;12.062608695652173
n=1150;11.99304347826087
n=1150;12.299130434782608
n=1150;12.173913043478262
n=1150;11.909565217391304
n=1150;11.700869565217392
n=1150;11.895652173913044
n=1150;12.187826086956521
n=1150;11.895652173913044
n=1150;12.00695652173913
n=1150;11.951304347826087
n=1150;12.034782608695652
n=1150;11.826086956521738
n=1150;11.756521739130434
n=1150;11.756521739130434
n=1150;11.770434782608696
n=1150;12.02086956521739
n=1150;12.076521739130435
n=1150;12.201739130434783
n=1150;11.756521739130434
n=1150;11.909565217391304
n=1150;11.65913043478261
n=1150;12.243478260869566
n=1150;12.257391304347825
n=1150;12.02086956521739
n=1150;11.97913043478261
n=1150;12.00695652173913
n=1150;11.812173913043479
n=1150;12.521739130434783
n=1150;11.533913043478261
n=1200;11.813333333333333
n=1200;12.213333333333333
n=1200;11.933333333333334
n=1200;11.96
n=1200;12.306666666666667
n=1200;11.973333333333333
n=1200;11.573333333333334
n=1200;12.16
n=1200;12.186666666666667
n=1200;11.853333333333333
n=1200;12.013333333333334
n=1200;11.786666666666667
n=1200;11.813333333333333
n=1200;11.866666666666667
n=1200;12.053333333333333
n=1200;11.72
n=1200;12.306666666666667
n=1200;11.88
n=1200;11.8
n=1200;12.04
n=1200;11.84
n=1200;11.96
n=1200;12.066666666666666
n=1200;12.013333333333334
n=1200;12.493333333333334
n=1200;12.0
n=1200;12.026666666666667
n=1200;12.093333333333334
n=1200;12.133333333333333
n=1200;12.106666666666667
n=1200;11.466666666666667
n=1200;12.186666666666667
n=1200;12.12
n=1200;12.08
n=1200;11.893333333333333
n=1200;11.946666666666667
n=1200;12.026666666666667
n=1200;12.093333333333334
n=1200;12.106666666666667
n=1200;12.08
n=1200;12.24
n=1200;12.213333333333333
n=1200;12.266666666666667
n=1200;12.36
n=1200;12.346666666666666
n=1200;11.866666666666667
n=1200;12.04
n=1200;12.333333333333334
n=1200;12.066666666666666
n=1200;11.426666666666666
n=1250;11.9552
n=1250;11.7888
n=1250;12.0192
n=1250;11.7632
n=1250;11.7888
n=1250;11.7248
n=1250;11.9808
n=1250;11.8144
n=1250;12.096
n=1250;11.9296
n=1250;11.9552
n=1250;11.9168
n=1250;11.904
n=1250;12.032
n=1250;12.0448
n=1250;12.4672
n=1250;11.904
n=1250;11.9168
n=1250;12.2624
n=1250;12.2624
n=1250;11.6992
n=1250;11.7632
n=1250;11.5968
n=1250;11.7504
n=1250;12.1344
n=1250;11.8912
n=1250;12.0832
n=1250;11.8656
n=1250;11.8784
n=1250;11.904
n=1250;11.84
n=1250;11.7376
n=1250;11.7888
n=1250;12.1344
n=1250;11.9424
n=1250;11.6352
n=1250;11.9936
n=1250;12.0192
n=1250;11.8016
n=1250;12.0832
n=1250;11.8144
n=1250;11.9296
n=1250;11.6992
n=1250;11.6736
n=1250;12.032
n=1250;12.0576
n=1250;12.0448
n=1250;11.8784
n=1250;11.648
n=1250;12.3648
n=1300;11.913846153846153
n=1300;12.172307692307692
n=1300;12.11076923076923
n=1300;12.073846153846153
n=1300;11.827692307692308
n=1300;11.667692307692308
n=1300;12.012307692307692
n=1300;11.913846153846153
n=1300;12.024615384615384
n=1300;12.32
n=1300;12.20923076923077
n=1300;11.655384615384616
n=1300;12.172307692307692
n=1300;12.073846153846153
n=1300;12.086153846153847
n=1300;11.643076923076922
n=1300;11.753846153846155
n=1300;12.123076923076923
n=1300;12.246153846153845
n=1300;12.36923076923077
n=1300;11.68
n=1300;12.073846153846153
n=1300;11.926153846153847
n=1300;12.184615384615384
n=1300;12.20923076923077
n=1300;11.532307692307691
n=1300;12.061538461538461
n=1300;12.344615384615384
n=1300;12.295384615384615
n=1300;11.88923076923077
n=1300;12.024615384615384
n=1300;11.938461538461539
n=1300;11.753846153846155
n=1300;11.95076923076923
n=1300;11.815384615384616
n=1300;11.815384615384616
n=1300;12.061538461538461
n=1300;12.036923076923078
n=1300;12.258461538461539
n=1300;12.123076923076923
n=1300;11.815384615384616
n=1300;11.975384615384616
n=1300;12.012307692307692
n=1300;12.20923076923077
n=1300;12.196923076923078
n=1300;11.938461538461539
n=1300;11.716923076923077
n=1300;11.815384615384616
n=1300;12.172307692307692
n=1300;12.184615384615384
n=1350;11.697777777777778
n=1350;11.982222222222223
n=1350;11.733333333333333
n=1350;12.195555555555556
n=1350;11.887407407407407
n=1350;11.555555555555555
n=1350;11.958518518518519
n=1350;12.195555555555556
n=1350;11.780740740740741
n=1350;11.982222222222223
n=1350;12.041481481481481
n=1350;11.733333333333333
n=1350;11.911111111111111
n=1350;12.195555555555556
n=1350;11.828148148148149
n=1350;11.97037037037037
n=1350;11.946666666666667
n=1350;12.207407407407407
n=1350;11.875555555555556
n=1350;11.958518518518519
n=1350;12.041481481481481
n=1350;11.934814814814814
